image_id,raw_name,width,height,scene_labels,n_scene_labels,n_boxes,label_teaching,label_family,label_playing,label_landscape,label_drawing
00000504_0,images/PPN1817987607_00000504_0.jpg,2070,1570,,0,0,0,0,0,0,0
00000509_0,images/PPN1817987607_00000509_0.jpg,1602,2226,,0,0,0,0,0,0,0
00000542_0,images/PPN1817987607_00000542_0.jpg,1262,2016,,0,0,0,0,0,0,0
00000544_0,images/PPN1817987607_00000544_0.jpg,1136,2374,,0,0,0,0,0,0,0
00000554_0,images/PPN1817987607_00000554_0.jpg,1744,1990,,0,0,0,0,0,0,0
00000579_1,images/PPN1817987607_00000579_1.jpg,2536,2072,,0,0,0,0,0,0,0
00000587_0,images/PPN1817987607_00000587_0.jpg,2770,3052,,0,0,0,0,0,0,0
00000588_0,images/PPN1817987607_00000588_0.jpg,2936,1838,,0,0,0,0,0,0,0
00000592_0,images/PPN1817987607_00000592_0.jpg,1178,650,,0,0,0,0,0,0,0
00000592_2,images/PPN1817987607_00000592_2.jpg,928,976,,0,0,0,0,0,0,0
00000593_0,images/PPN1817987607_00000593_0.jpg,1804,1516,,0,0,0,0,0,0,0
00000598_0,images/PPN1817987607_00000598_0.jpg,1296,1584,,0,0,0,0,0,0,0
00000621_0,images/PPN1817987607_00000621_0.jpg,2522,2266,,0,0,0,0,0,0,0
00000624_0,images/PPN1817987607_00000624_0.jpg,1006,448,,0,0,0,0,0,0,0
00000630_0,images/PPN1817987607_00000630_0.jpg,2084,2012,,0,0,0,0,0,0,0
00000635_0,images/PPN1817987607_00000635_0.jpg,1278,2110,,0,0,0,0,0,0,0
00000641_0,images/PPN1817987607_00000641_0.jpg,1700,2222,,0,0,0,0,0,0,0
00000645_0,images/PPN1817987607_00000645_0.jpg,1528,1006,,0,0,0,0,0,0,0
00000653_0,images/PPN1817987607_00000653_0.jpg,1852,2786,,0,0,0,0,0,0,0
00000657_0,images/PPN1817987607_00000657_0.jpg,1784,2216,,0,0,0,0,0,0,0
00000163_2,images/PPN1818110725_00000163_2.jpg,792,666,,0,0,0,0,0,0,0
00000178_0,images/PPN1818116723_00000178_0.jpg,2598,3968,,0,0,0,0,0,0,0
00000178_0,images/PPN1818212269_00000178_0.jpg,2146,2872,,0,0,0,0,0,0,0
00000305_0,images/PPN1818212269_00000305_0.jpg,2072,2758,,0,0,0,0,0,0,0
00000315_1,images/PPN1818215756_00000315_1.jpg,2222,1284,,0,0,0,0,0,0,0
00000316_1,images/PPN1818215756_00000316_1.jpg,322,608,,0,0,0,0,0,0,0
00000317_0,images/PPN1818215756_00000317_0.jpg,2326,3698,,0,0,0,0,0,0,0
00000318_0,images/PPN1818215756_00000318_0.jpg,2182,704,,0,0,0,0,0,0,0
00000320_1,images/PPN1818215756_00000320_1.jpg,2268,2322,,0,0,0,0,0,0,0
00000323_2,images/PPN1818215756_00000323_2.jpg,1870,428,,0,0,0,0,0,0,0
00000325_1,images/PPN1818215756_00000325_1.jpg,2210,970,,0,0,0,0,0,0,0
00000327_0,images/PPN1818215756_00000327_0.jpg,2202,2562,,0,0,0,0,0,0,0
00000328_1,images/PPN1818215756_00000328_1.jpg,2260,1250,,0,0,0,0,0,0,0
00000331_0,images/PPN1818215756_00000331_0.jpg,2212,1004,,0,0,0,0,0,0,0
00000332_0,images/PPN1818215756_00000332_0.jpg,2176,760,,0,0,0,0,0,0,0
00000334_0,images/PPN1818215756_00000334_0.jpg,2226,852,,0,0,0,0,0,0,0
00000337_0,images/PPN1818215756_00000337_0.jpg,2176,568,,0,0,0,0,0,0,0
00000343_0,images/PPN1818215756_00000343_0.jpg,2208,2004,,0,0,0,0,0,0,0
00000353_0,images/PPN1818215756_00000353_0.jpg,2232,1758,,0,0,0,0,0,0,0
00000355_0,images/PPN1818215756_00000355_0.jpg,2234,2972,,0,0,0,0,0,0,0
00000360_1,images/PPN1818215756_00000360_1.jpg,2194,844,,0,0,0,0,0,0,0
00000362_0,images/PPN1818215756_00000362_0.jpg,1666,354,,0,0,0,0,0,0,0
00000366_0,images/PPN1818215756_00000366_0.jpg,2204,666,,0,0,0,0,0,0,0
00000368_0,images/PPN1818215756_00000368_0.jpg,2220,994,,0,0,0,0,0,0,0
00000380_0,images/PPN1818215756_00000380_0.jpg,2204,1182,,0,0,0,0,0,0,0
00000381_1,images/PPN1818215756_00000381_1.jpg,2192,1102,,0,0,0,0,0,0,0
00000382_0,images/PPN1818215756_00000382_0.jpg,2150,768,,0,0,0,0,0,0,0
00000383_0,images/PPN1818215756_00000383_0.jpg,2208,1868,,0,0,0,0,0,0,0
00000390_0,images/PPN1818215756_00000390_0.jpg,2382,1448,,0,0,0,0,0,0,0
00000392_1,images/PPN1818215756_00000392_1.jpg,2242,500,,0,0,0,0,0,0,0
00000241_1,images/PPN1818221144_00000241_1.jpg,346,362,,0,0,0,0,0,0,0
00000107_1,images/PPN1818223341_00000107_1.jpg,1664,980,,0,0,0,0,0,0,0
00000243_0,images/PPN1818359847_00000243_0.jpg,1842,2698,,0,0,0,0,0,0,0
00000025_3,images/PPN1818574098_00000025_3.jpg,1242,1086,,0,0,0,0,0,0,0
00000226_1,images/PPN1818589680_00000226_1.jpg,604,704,,0,0,0,0,0,0,0
00000226_2,images/PPN1818589680_00000226_2.jpg,714,508,,0,0,0,0,0,0,0
00000226_3,images/PPN1818589680_00000226_3.jpg,502,498,,0,0,0,0,0,0,0
00000206_4,images/PPN1818590492_00000206_4.jpg,588,528,,0,0,0,0,0,0,0
00000027_3,images/PPN1818591154_00000027_3.jpg,1430,1080,,0,0,0,0,0,0,0
00000099_1,images/PPN1818742217_00000099_1.jpg,1734,2352,,0,0,0,0,0,0,0
00000101_0,images/PPN1818764954_00000101_0.jpg,2222,3244,,0,0,0,0,0,0,0
00000121_0,images/PPN1818770482_00000121_0.jpg,1744,1516,,0,0,0,0,0,0,0
00000174_0,images/PPN1818789132_00000174_0.jpg,2278,3926,,0,0,0,0,0,0,0
00000262_1,images/PPN181879019X_00000262_1.jpg,1294,904,,0,0,0,0,0,0,0
00000060_2,images/PPN1818943387_00000060_2.jpg,578,324,,0,0,0,0,0,0,0
00000080_0,images/PPN1818943387_00000080_0.jpg,2088,1330,,0,0,0,0,0,0,0
00000138_0,images/PPN1819090841_00000138_0.jpg,2094,1060,,0,0,0,0,0,0,0
00000163_0,images/PPN1819090841_00000163_0.jpg,2612,3522,,0,0,0,0,0,0,0
00000298_0,images/PPN1819090841_00000298_0.jpg,2392,1226,,0,0,0,0,0,0,0
00000319_0,images/PPN1819090841_00000319_0.jpg,2446,2076,,0,0,0,0,0,0,0
00000339_0,images/PPN1819090841_00000339_0.jpg,2396,2232,,0,0,0,0,0,0,0
00000363_0,images/PPN1819090841_00000363_0.jpg,2046,1170,,0,0,0,0,0,0,0
00000391_0,images/PPN1819090841_00000391_0.jpg,2406,3688,,0,0,0,0,0,0,0
00000395_0,images/PPN1819090841_00000395_0.jpg,1970,1004,,0,0,0,0,0,0,0
00000435_0,images/PPN1819090841_00000435_0.jpg,2226,1310,,0,0,0,0,0,0,0
00000461_0,images/PPN1819090841_00000461_0.jpg,2284,1482,,0,0,0,0,0,0,0
00000469_0,images/PPN1819090841_00000469_0.jpg,1404,2414,,0,0,0,0,0,0,0
00000472_0,images/PPN1819090841_00000472_0.jpg,2084,1288,,0,0,0,0,0,0,0
00000475_0,images/PPN1819090841_00000475_0.jpg,2644,3184,,0,0,0,0,0,0,0
00000499_0,images/PPN1819090841_00000499_0.jpg,2308,2312,,0,0,0,0,0,0,0
00000510_0,images/PPN1819090841_00000510_0.jpg,1524,852,,0,0,0,0,0,0,0
00000524_0,images/PPN1819090841_00000524_0.jpg,2292,1402,,0,0,0,0,0,0,0
00000536_0,images/PPN1819090841_00000536_0.jpg,2074,1368,,0,0,0,0,0,0,0
00000544_0,images/PPN1819090841_00000544_0.jpg,1454,1406,,0,0,0,0,0,0,0
00000545_0,images/PPN1819090841_00000545_0.jpg,2114,1204,,0,0,0,0,0,0,0
00000548_0,images/PPN1819090841_00000548_0.jpg,950,1030,,0,0,0,0,0,0,0
00000562_0,images/PPN1819090841_00000562_0.jpg,1966,1080,,0,0,0,0,0,0,0
00000581_0,images/PPN1819090841_00000581_0.jpg,1898,1042,,0,0,0,0,0,0,0
00000594_0,images/PPN1819090841_00000594_0.jpg,2070,1194,,0,0,0,0,0,0,0
00000614_0,images/PPN1819090841_00000614_0.jpg,2240,1398,,0,0,0,0,0,0,0
00000652_0,images/PPN1819090841_00000652_0.jpg,2142,1486,,0,0,0,0,0,0,0
00000676_0,images/PPN1819090841_00000676_0.jpg,2050,1192,,0,0,0,0,0,0,0
00000122_0,images/PPN1819092992_00000122_0.jpg,2188,3518,,0,0,0,0,0,0,0
00000330_0,images/PPN1819092992_00000330_0.jpg,2230,3596,,0,0,0,0,0,0,0
00000344_0,images/PPN1819092992_00000344_0.jpg,2292,3490,,0,0,0,0,0,0,0
00000122_0,images/PPN181910513X_00000122_0.jpg,2120,3526,,0,0,0,0,0,0,0
00000230_0,images/PPN181910513X_00000230_0.jpg,2210,3318,,0,0,0,0,0,0,0
00000405_0,images/PPN181910513X_00000405_0.jpg,2220,3630,,0,0,0,0,0,0,0
00000428_0,images/PPN181910513X_00000428_0.jpg,2136,3266,,0,0,0,0,0,0,0
00000536_1,images/PPN181910513X_00000536_1.jpg,684,536,,0,0,0,0,0,0,0
00000344_1,images/PPN1819114023_00000344_1.jpg,1560,2198,,0,0,0,0,0,0,0
00000090_0,images/PPN1819461815_00000090_0.jpg,2482,3266,,0,0,0,0,0,0,0
00000127_0,images/PPN1819787222_00000127_0.jpg,2300,2574,,0,0,0,0,0,0,0
00000080_0,images/PPN1819865525_00000080_0.jpg,702,380,,0,0,0,0,0,0,0
00000145_0,images/PPN1819883507_00000145_0.jpg,680,796,,0,0,0,0,0,0,0
00000145_4,images/PPN1819883507_00000145_4.jpg,832,914,,0,0,0,0,0,0,0
00000146_3,images/PPN1819883507_00000146_3.jpg,1568,3714,,0,0,0,0,0,0,0
00000097_0,images/PPN1820408558_00000097_0.jpg,1886,2920,,0,0,0,0,0,0,0
00000218_0,images/PPN1820657396_00000218_0.jpg,2560,3436,,0,0,0,0,0,0,0
00000231_0,images/PPN1820670074_00000231_0.jpg,2404,2648,,0,0,0,0,0,0,0
00000162_0,images/PPN182068010X_00000162_0.jpg,1604,632,,0,0,0,0,0,0,0
00000210_0,images/PPN1822197333_00000210_0.jpg,890,1060,,0,0,0,0,0,0,0
00000164_0,images/PPN1822197872_00000164_0.jpg,1856,2992,,0,0,0,0,0,0,0
00000101_0,images/PPN1822201950_00000101_0.jpg,2298,2466,,0,0,0,0,0,0,0
00000186_0,images/PPN1822238978_00000186_0.jpg,924,688,,0,0,0,0,0,0,0
00000097_0,images/PPN1822240441_00000097_0.jpg,1926,2630,,0,0,0,0,0,0,0
00000131_0,images/PPN1822240441_00000131_0.jpg,1898,2592,,0,0,0,0,0,0,0
00000189_0,images/PPN1822240441_00000189_0.jpg,1860,2566,,0,0,0,0,0,0,0
00000241_0,images/PPN1822240441_00000241_0.jpg,1830,2220,,0,0,0,0,0,0,0
00000259_0,images/PPN1822240441_00000259_0.jpg,1846,2570,,0,0,0,0,0,0,0
00000263_0,images/PPN1822240441_00000263_0.jpg,1908,2536,,0,0,0,0,0,0,0
00000291_0,images/PPN1822240441_00000291_0.jpg,1884,2362,,0,0,0,0,0,0,0
00000299_1,images/PPN1822240441_00000299_1.jpg,1824,2722,,0,0,0,0,0,0,0
00000307_0,images/PPN1822240441_00000307_0.jpg,1868,2506,,0,0,0,0,0,0,0
00000315_0,images/PPN1822240441_00000315_0.jpg,1886,2512,,0,0,0,0,0,0,0
00000321_0,images/PPN1822240441_00000321_0.jpg,1882,2526,,0,0,0,0,0,0,0
00000397_0,images/PPN1822240441_00000397_0.jpg,1884,2534,,0,0,0,0,0,0,0
00000193_2,images/PPN1822245974_00000193_2.jpg,2836,1112,,0,0,0,0,0,0,0
00000174_0,images/PPN1822250307_00000174_0.jpg,2096,2894,,0,0,0,0,0,0,0
00000218_0,images/PPN1822483654_00000218_0.jpg,2272,2374,,0,0,0,0,0,0,0
00000234_0,images/PPN1822483654_00000234_0.jpg,2158,2502,,0,0,0,0,0,0,0
00000252_0,images/PPN1822483654_00000252_0.jpg,2000,2272,,0,0,0,0,0,0,0
00000294_0,images/PPN1822483654_00000294_0.jpg,2438,2926,,0,0,0,0,0,0,0
00000300_0,images/PPN1822483654_00000300_0.jpg,2182,2738,,0,0,0,0,0,0,0
00000357_0,images/PPN1822483654_00000357_0.jpg,2722,1988,,0,0,0,0,0,0,0
00000390_0,images/PPN1822483654_00000390_0.jpg,2806,2422,,0,0,0,0,0,0,0
00000409_0,images/PPN1822483654_00000409_0.jpg,2234,2414,,0,0,0,0,0,0,0
00000511_0,images/PPN1822483654_00000511_0.jpg,2858,3192,,0,0,0,0,0,0,0
00000526_0,images/PPN1822483654_00000526_0.jpg,2322,2072,,0,0,0,0,0,0,0
00000580_0,images/PPN1822483654_00000580_0.jpg,2354,2466,,0,0,0,0,0,0,0
00000635_0,images/PPN1822483654_00000635_0.jpg,2566,3530,,0,0,0,0,0,0,0
00000674_0,images/PPN1822483654_00000674_0.jpg,2128,2112,,0,0,0,0,0,0,0
00000708_0,images/PPN1822483654_00000708_0.jpg,2650,2756,,0,0,0,0,0,0,0
00000741_0,images/PPN1822483654_00000741_0.jpg,2318,3538,,0,0,0,0,0,0,0
00000746_0,images/PPN1822483654_00000746_0.jpg,2478,1718,,0,0,0,0,0,0,0
00000765_0,images/PPN1822483654_00000765_0.jpg,2410,3194,,0,0,0,0,0,0,0
00000121_0,images/PPN1822813441_00000121_0.jpg,1892,3720,,0,0,0,0,0,0,0
00000237_0,images/PPN1822813441_00000237_0.jpg,1902,1634,,0,0,0,0,0,0,0
00000255_1,images/PPN1822813441_00000255_1.jpg,2068,1784,,0,0,0,0,0,0,0
00000273_0,images/PPN1822813441_00000273_0.jpg,1960,3678,,0,0,0,0,0,0,0
00000449_1,images/PPN1822813441_00000449_1.jpg,1884,1460,,0,0,0,0,0,0,0
00000018_3,images/PPN1823741223_00000018_3.jpg,696,512,,0,0,0,0,0,0,0
00000033_2,images/PPN1823741223_00000033_2.jpg,566,798,,0,0,0,0,0,0,0
00000033_3,images/PPN1823741223_00000033_3.jpg,650,814,,0,0,0,0,0,0,0
00000051_1,images/PPN1823741223_00000051_1.jpg,1194,662,,0,0,0,0,0,0,0
00000052_0,images/PPN1823741223_00000052_0.jpg,1036,870,,0,0,0,0,0,0,0
00000059_2,images/PPN1823741223_00000059_2.jpg,910,664,,0,0,0,0,0,0,0
00000065_3,images/PPN1823741223_00000065_3.jpg,520,472,,0,0,0,0,0,0,0
00000094_1,images/PPN1823741223_00000094_1.jpg,614,754,,0,0,0,0,0,0,0
00000101_0,images/PPN1823741223_00000101_0.jpg,1080,508,,0,0,0,0,0,0,0
00000109_2,images/PPN1823741223_00000109_2.jpg,550,396,,0,0,0,0,0,0,0
00000112_0,images/PPN1823741223_00000112_0.jpg,1752,1868,,0,0,0,0,0,0,0
00000128_1,images/PPN1823741223_00000128_1.jpg,754,630,,0,0,0,0,0,0,0
00000131_2,images/PPN1823741223_00000131_2.jpg,872,424,,0,0,0,0,0,0,0
00000004_0,images/PPN1823779298_00000004_0.jpg,2196,3258,,0,0,0,0,0,0,0
00000251_0,images/PPN1823783678_00000251_0.jpg,2478,3404,,0,0,0,0,0,0,0
00000439_0,images/PPN1823783678_00000439_0.jpg,2440,3366,,0,0,0,0,0,0,0
00000212_0,images/PPN1823814115_00000212_0.jpg,2426,3964,,0,0,0,0,0,0,0
00000155_1,images/PPN1823823033_00000155_1.jpg,2394,2228,,0,0,0,0,0,0,0
00000315_0,images/PPN1823855598_00000315_0.jpg,2216,2654,,0,0,0,0,0,0,0
00000294_0,images/PPN1823861342_00000294_0.jpg,1982,2622,,0,0,0,0,0,0,0
00000475_0,images/PPN1823861342_00000475_0.jpg,4432,3142,,0,0,0,0,0,0,0
00000052_0,images/PPN1824127782_00000052_0.jpg,2202,1770,,0,0,0,0,0,0,0
00000142_0,images/PPN1824532067_00000142_0.jpg,1928,2758,,0,0,0,0,0,0,0
00000090_0,images/PPN1824533861_00000090_0.jpg,1594,2548,,0,0,0,0,0,0,0
00000122_0,images/PPN1824535554_00000122_0.jpg,2180,3374,,0,0,0,0,0,0,0
00000102_1,images/PPN182658725X_00000102_1.jpg,2804,2080,,0,0,0,0,0,0,0
00000111_2,images/PPN182658725X_00000111_2.jpg,2960,1348,,0,0,0,0,0,0,0
00000093_0,images/PPN1826609180_00000093_0.jpg,2924,3770,,0,0,0,0,0,0,0
00000106_0,images/PPN1826609180_00000106_0.jpg,1686,1658,,0,0,0,0,0,0,0
00000194_0,images/PPN1826609180_00000194_0.jpg,2718,3676,,0,0,0,0,0,0,0
00000259_0,images/PPN1826609180_00000259_0.jpg,1768,2602,,0,0,0,0,0,0,0
00000278_0,images/PPN1826609180_00000278_0.jpg,2636,3626,,0,0,0,0,0,0,0
00000077_3,images/PPN1826614516_00000077_3.jpg,460,598,,0,0,0,0,0,0,0
00000116_2,images/PPN1826614516_00000116_2.jpg,342,952,,0,0,0,0,0,0,0
00000146_1,images/PPN1826614516_00000146_1.jpg,340,716,,0,0,0,0,0,0,0
00000218_3,images/PPN1826614516_00000218_3.jpg,332,898,,0,0,0,0,0,0,0
00000246_0,images/PPN1826614516_00000246_0.jpg,352,376,,0,0,0,0,0,0,0
00000006_4,images/PPN182663052X_00000006_4.jpg,876,428,,0,0,0,0,0,0,0
00000320_0,images/PPN1826654909_00000320_0.jpg,1620,2476,,0,0,0,0,0,0,0
00000459_0,images/PPN1826654909_00000459_0.jpg,1594,2488,,0,0,0,0,0,0,0
00000052_0,images/PPN1826656057_00000052_0.jpg,2334,3514,,0,0,0,0,0,0,0
00000028_1,images/PPN1826657495_00000028_1.jpg,2268,1318,,0,0,0,0,0,0,0
00000035_2,images/PPN1826657495_00000035_2.jpg,894,944,,0,0,0,0,0,0,0
00000039_2,images/PPN1826657495_00000039_2.jpg,518,338,,0,0,0,0,0,0,0
00000040_1,images/PPN1826657495_00000040_1.jpg,2194,1138,,0,0,0,0,0,0,0
00000047_1,images/PPN1826657495_00000047_1.jpg,1052,988,,0,0,0,0,0,0,0
00000052_0,images/PPN1826657495_00000052_0.jpg,2190,1290,,0,0,0,0,0,0,0
00000052_3,images/PPN1826657495_00000052_3.jpg,772,562,,0,0,0,0,0,0,0
00000053_1,images/PPN1826657495_00000053_1.jpg,662,422,,0,0,0,0,0,0,0
00000054_4,images/PPN1826657495_00000054_4.jpg,1578,366,,0,0,0,0,0,0,0
00000059_1,images/PPN1826657495_00000059_1.jpg,740,802,,0,0,0,0,0,0,0
00000077_1,images/PPN1826657495_00000077_1.jpg,2172,998,,0,0,0,0,0,0,0
00000080_1,images/PPN1826657495_00000080_1.jpg,956,334,,0,0,0,0,0,0,0
00000092_1,images/PPN1826657495_00000092_1.jpg,2064,822,,0,0,0,0,0,0,0
00000042_2,images/PPN1830250302_00000042_2.jpg,1764,1762,,0,0,0,0,0,0,0
00000072_1,images/PPN1830250302_00000072_1.jpg,3090,4088,,0,0,0,0,0,0,0
00000080_0,images/PPN1830250302_00000080_0.jpg,2620,3682,,0,0,0,0,0,0,0
00000093_0,images/PPN1830255258_00000093_0.jpg,2850,3076,,0,0,0,0,0,0,0
00000097_0,images/PPN1830256866_00000097_0.jpg,2858,3848,,0,0,0,0,0,0,0
00000159_0,images/PPN1830256866_00000159_0.jpg,3534,4392,,0,0,0,0,0,0,0
00000061_1,images/PPN1830417495_00000061_1.jpg,516,648,,0,0,0,0,0,0,0
00000093_0,images/PPN1830418084_00000093_0.jpg,708,514,,0,0,0,0,0,0,0
00000122_0,images/PPN1830418084_00000122_0.jpg,1120,714,,0,0,0,0,0,0,0
00000001_4,images/PPN183042405X_00000001_4.jpg,582,428,,0,0,0,0,0,0,0
00000001_5,images/PPN183042405X_00000001_5.jpg,1604,1364,,0,0,0,0,0,0,0
00000038_6,images/PPN183042405X_00000038_6.jpg,3800,1156,,0,0,0,0,0,0,0
00000097_0,images/PPN1830431676_00000097_0.jpg,1908,2892,,0,0,0,0,0,0,0
00000039_3,images/PPN1830436597_00000039_3.jpg,4098,3300,,0,0,0,0,0,0,0
00000094_1,images/PPN1830499742_00000094_1.jpg,478,380,,0,0,0,0,0,0,0
00000122_0,images/PPN1830499742_00000122_0.jpg,2826,3462,,0,0,0,0,0,0,0
00000146_0,images/PPN1830499742_00000146_0.jpg,2930,3342,,0,0,0,0,0,0,0
00000164_0,images/PPN1830499742_00000164_0.jpg,1086,1680,,0,0,0,0,0,0,0
00000122_0,images/PPN1830504304_00000122_0.jpg,2846,3454,,0,0,0,0,0,0,0
00000169_1,images/PPN1830504304_00000169_1.jpg,346,370,,0,0,0,0,0,0,0
00000078_0,images/PPN1830506005_00000078_0.jpg,936,1664,,0,0,0,0,0,0,0
00000115_1,images/PPN1830506005_00000115_1.jpg,862,1332,,0,0,0,0,0,0,0
00000121_0,images/PPN1830506005_00000121_0.jpg,734,376,,0,0,0,0,0,0,0
00000122_1,images/PPN1830506005_00000122_1.jpg,1026,1458,,0,0,0,0,0,0,0
00000138_1,images/PPN1830506005_00000138_1.jpg,334,422,,0,0,0,0,0,0,0
00000150_0,images/PPN1830506005_00000150_0.jpg,1412,2418,,0,0,0,0,0,0,0
00000164_0,images/PPN1830506005_00000164_0.jpg,662,1366,,0,0,0,0,0,0,0
00000179_1,images/PPN1830506005_00000179_1.jpg,1284,1524,,0,0,0,0,0,0,0
00000202_0,images/PPN1830506005_00000202_0.jpg,1628,1992,,0,0,0,0,0,0,0
00000240_0,images/PPN1830506005_00000240_0.jpg,1702,2236,,0,0,0,0,0,0,0
00000244_0,images/PPN1830506005_00000244_0.jpg,2698,3556,,0,0,0,0,0,0,0
00000253_0,images/PPN1830549723_00000253_0.jpg,2494,3172,,0,0,0,0,0,0,0
00000146_0,images/PPN183055154X_00000146_0.jpg,2520,938,,0,0,0,0,0,0,0
00000095_1,images/PPN183055588X_00000095_1.jpg,2876,4056,,0,0,0,0,0,0,0
00000180_0,images/PPN1831066114_00000180_0.jpg,2920,3540,,0,0,0,0,0,0,0
00000094_1,images/PPN1831172984_00000094_1.jpg,1536,1770,,0,0,0,0,0,0,0
00000303_0,images/PPN1831214296_00000303_0.jpg,2440,3636,,0,0,0,0,0,0,0
00000004_0,images/PPN1831218518_00000004_0.jpg,2308,3234,,0,0,0,0,0,0,0
00000026_0,images/PPN1831218518_00000026_0.jpg,1854,1858,,0,0,0,0,0,0,0
00000038_0,images/PPN1831218518_00000038_0.jpg,1792,2442,,0,0,0,0,0,0,0
00000051_0,images/PPN1831218518_00000051_0.jpg,848,1580,,0,0,0,0,0,0,0
00000062_0,images/PPN1831218518_00000062_0.jpg,1028,2112,,0,0,0,0,0,0,0
00000074_0,images/PPN1831218518_00000074_0.jpg,1804,1422,,0,0,0,0,0,0,0
00000108_0,images/PPN1831218518_00000108_0.jpg,1942,1456,,0,0,0,0,0,0,0
00000148_0,images/PPN1831218518_00000148_0.jpg,1360,1850,,0,0,0,0,0,0,0
00000209_0,images/PPN1831218518_00000209_0.jpg,1834,2010,,0,0,0,0,0,0,0
00000215_0,images/PPN1831218518_00000215_0.jpg,1094,1594,,0,0,0,0,0,0,0
00000228_0,images/PPN1831218518_00000228_0.jpg,1060,1212,,0,0,0,0,0,0,0
00000469_0,images/PPN1831236958_00000469_0.jpg,2294,3028,,0,0,0,0,0,0,0
00000052_0,images/PPN1831237121_00000052_0.jpg,2286,3080,,0,0,0,0,0,0,0
00000183_0,images/PPN1831247097_00000183_0.jpg,604,2252,,0,0,0,0,0,0,0
00000024_3,images/PPN1831247755_00000024_3.jpg,1448,810,,0,0,0,0,0,0,0
00000028_2,images/PPN1831247755_00000028_2.jpg,1528,2020,,0,0,0,0,0,0,0
00000273_0,images/PPN1831252503_00000273_0.jpg,1944,3494,,0,0,0,0,0,0,0
00000311_0,images/PPN1831274175_00000311_0.jpg,1746,2664,,0,0,0,0,0,0,0
00000048_1,images/PPN183128149X_00000048_1.jpg,1320,934,,0,0,0,0,0,0,0
00000055_1,images/PPN183128149X_00000055_1.jpg,1298,3414,,0,0,0,0,0,0,0
00000078_0,images/PPN183128149X_00000078_0.jpg,1354,2092,,0,0,0,0,0,0,0
00000083_1,images/PPN183128149X_00000083_1.jpg,354,494,,0,0,0,0,0,0,0
00000097_0,images/PPN183128149X_00000097_0.jpg,1784,1506,,0,0,0,0,0,0,0
00000111_1,images/PPN183128149X_00000111_1.jpg,3346,2862,,0,0,0,0,0,0,0
00000143_1,images/PPN1831820633_00000143_1.jpg,2372,2726,,0,0,0,0,0,0,0
00000199_0,images/PPN1831820633_00000199_0.jpg,404,674,,0,0,0,0,0,0,0
00000199_1,images/PPN1831820633_00000199_1.jpg,2384,3058,,0,0,0,0,0,0,0
00000021_2,images/PPN1831903555_00000021_2.jpg,1876,2454,,0,0,0,0,0,0,0
00000003_0,images/PPN1832100650_00000003_0.jpg,3124,4096,,0,0,0,0,0,0,0
00000009_0,images/PPN1832100650_00000009_0.jpg,2926,4096,,0,0,0,0,0,0,0
00000011_1,images/PPN1832100650_00000011_1.jpg,2824,4096,,0,0,0,0,0,0,0
00000024_0,images/PPN1832100650_00000024_0.jpg,2878,4096,,0,0,0,0,0,0,0
00000027_0,images/PPN1832100650_00000027_0.jpg,2154,1612,,0,0,0,0,0,0,0
00000032_1,images/PPN1832100650_00000032_1.jpg,3540,3218,,0,0,0,0,0,0,0
00000035_0,images/PPN1832100650_00000035_0.jpg,2856,4096,,0,0,0,0,0,0,0
00000034_3,images/PPN1832113663_00000034_3.jpg,636,586,,0,0,0,0,0,0,0
00000078_0,images/PPN1832113663_00000078_0.jpg,2764,1586,,0,0,0,0,0,0,0
00000128_0,images/PPN1832530000_00000128_0.jpg,1904,2938,,0,0,0,0,0,0,0
00000178_0,images/PPN1832566560_00000178_0.jpg,2602,2068,,0,0,0,0,0,0,0
00000089_0,images/PPN1832569764_00000089_0.jpg,2292,3228,,0,0,0,0,0,0,0
00000305_0,images/PPN1832573974_00000305_0.jpg,2236,3178,,0,0,0,0,0,0,0
00000127_0,images/PPN1833196724_00000127_0.jpg,1922,2574,,0,0,0,0,0,0,0
00000206_0,images/PPN1833268105_00000206_0.jpg,678,440,,0,0,0,0,0,0,0
00000145_0,images/PPN1833270207_00000145_0.jpg,3308,4244,,0,0,0,0,0,0,0
00000016_3,images/PPN1833290542_00000016_3.jpg,680,1090,,0,0,0,0,0,0,0
00000061_2,images/PPN1833354176_00000061_2.jpg,692,562,,0,0,0,0,0,0,0
00000062_1,images/PPN1833354176_00000062_1.jpg,698,684,,0,0,0,0,0,0,0
00000062_2,images/PPN1833354176_00000062_2.jpg,720,670,,0,0,0,0,0,0,0
00000111_1,images/PPN1833354362_00000111_1.jpg,2020,2594,,0,0,0,0,0,0,0
00000123_1,images/PPN1833354362_00000123_1.jpg,2092,2566,,0,0,0,0,0,0,0
00000168_2,images/PPN1833362551_00000168_2.jpg,354,340,,0,0,0,0,0,0,0
00000168_3,images/PPN1833362551_00000168_3.jpg,380,372,,0,0,0,0,0,0,0
00000052_0,images/PPN1833420527_00000052_0.jpg,2066,1564,,0,0,0,0,0,0,0
00000065_1,images/PPN1833434749_00000065_1.jpg,3448,874,,0,0,0,0,0,0,0
00000163_0,images/PPN1833781783_00000163_0.jpg,1852,3002,,0,0,0,0,0,0,0
00000080_1,images/PPN1836297777_00000080_1.jpg,2112,3540,,0,0,0,0,0,0,0
00000041_1,images/PPN1836312946_00000041_1.jpg,1794,1340,,0,0,0,0,0,0,0
